醫事機構代碼,醫事機構名稱,電話,地址,地圖地址,緯度,經度,備註
5943100011,宏大藥局,08-7935513,屏東縣鹽埔鄉新二村彭厝路38－5號,屏東縣鹽埔鄉新二村4鄰彭厝路38之5號,22.742289,120.556354,一年365天 天天營業 每日營業時間0800-2200
5943100516,益通藥局,08-7932241,屏東縣鹽埔鄉新二村維新路74之8號,屏東縣鹽埔鄉新二村11鄰維新路74之8號,22.740098,120.556702,
5943101107,安利藥局,08-7938969,屏東縣鹽埔鄉?中村勝利路71號,屏東縣鹽埔鄉鹽中村1鄰勝利路71號,22.756312,120.575326,
5943101125,聯豐藥局,08-7930808,屏東縣鹽埔鄉新二村維新路72之1號,屏東縣鹽埔鄉新二村11鄰維新路72之2號,22.739795,120.556734,
5943110035,永效藥局,08-7960295,屏東縣高樹鄉司馬村長美路83號,屏東縣高樹鄉司馬村5鄰長美路83號,22.848772,120.609782,
5943110044,宏順藥局,08-7962136,屏東縣高樹鄉長榮村南昌路2－2號,屏東縣高樹鄉長榮村8鄰南昌路2之2號,22.818448,120.596308,
5943110053,葉藥局,08-7967883,屏東縣高樹鄉高樹村南興路49－7及49－8號,屏東縣高樹鄉高樹村24鄰南興路49之8號,22.821809,120.601944,
5943110062,永昌藥局,08-7956087,屏東縣高樹鄉產業路163號,屏東縣高樹鄉泰山村23鄰產業路163號,22.789632,120.613285,
5943111158,武康健保藥局,08-7965826,屏東縣高樹鄉高樹村南興路97號,屏東縣高樹鄉高樹村14鄰南興路97號,22.823469,120.601501,不定期公休
5943111167,必佳藥局,08-7967927,屏東縣高樹鄉高樹村南興路60－6號,屏東縣高樹鄉高樹村12鄰南興路60之6號,22.821694,120.602368,端午節正常營業
5943120022,何藥局,08-7836888,屏東縣萬巒鄉佳佐村民生路129號,屏東縣萬巒鄉佳佐村8鄰民生路129號,22.570192,120.59879,
5943125125,昕妙春藥局,08-7850153,屏東縣萬巒鄉新置村新隆路48號,屏東縣萬巒鄉新置村13鄰新隆路48號,22.526397,120.625446,
5943125161,國信藥局,08-7813689,屏東縣萬巒鄉萬全村褒忠路70號（Ｂ棟）,屏東縣萬巒鄉萬全村10鄰褒忠路70號,22.572505,120.570069,
5943125189,寶合康藥局,08-7831017,屏東縣萬巒鄉佳和村佳興路36－8號,屏東縣萬巒鄉佳和村11鄰佳興路36之8號,22.572637,120.596007,
5943125198,李藥局,08-7810625,屏東縣萬巒鄉褒忠路114號,屏東縣萬巒鄉萬全村1鄰褒忠路114號,22.573316,120.569297,
5943125205,萬巒健保藥局,08-7815919,屏東縣萬巒鄉褒忠路77號,屏東縣萬巒鄉萬和村10鄰褒忠路77號,22.572188,120.570493,
5943130055,和安藥局,08-7792647,屏東縣內埔鄉東勢村嘉應路27－1號,屏東縣內埔鄉東勢村18鄰嘉應路27之1號,22.635592,120.569745,
5943130064,長生藥局,08-7792121,屏東縣內埔鄉仁和路7號,屏東縣內埔鄉內埔村33鄰仁和路7號,22.610961,120.567976,
5943130082,健林藥局,08-7790635,屏東縣內埔鄉中興路157號,屏東縣內埔鄉內埔村31鄰中興路157號,22.611482,120.568551,
5943130260,內埔藥師藥局,08-7788919,屏東縣內埔鄉東寧村南寧路2號,屏東縣內埔鄉東寧村21鄰南寧路2號,22.616939,120.565847,
5943131365,內埔藥師藥局文化店,08-7693929,屏東縣內埔鄉內埔村文化路382號,屏東縣內埔鄉內埔村20鄰文化路382號,22.612295,120.567613,
5943131392,內田藥局,08-7692222,屏東縣內埔鄉內田村廣濟路255號,屏東縣內埔鄉內田村27鄰廣濟路255號,22.614853,120.566243,
5943131427,佳安藥局,08-7782938,屏東縣內埔鄉內田村廣濟路143號,屏東縣內埔鄉內田村19鄰廣濟路143號,22.612405,120.566604,
5943131436,東東藥局,08-7780183,屏東縣內埔鄉內田村廣濟路49號,屏東縣內埔鄉內田村15鄰廣濟路49號,22.610048,120.565343,
5943131481,禾韻藥局,08-7700378,屏東縣內埔鄉龍泉村東川路35號,屏東縣內埔鄉龍泉村9鄰東川路35號,22.670213,120.60127,
5943131516,新榮安藥局,08-7799086,屏東縣內埔鄉勝光路71號1樓,屏東縣內埔鄉內埔村39鄰勝光路71號,22.614012,120.57207,
5943131534,內埔啄木鳥藥局,08-7787078,屏東縣內埔鄉光明路471號,屏東縣內埔鄉內埔村36鄰光明路471號,22.616001,120.572936,
5943140015,新健安藥局,08-7710789,屏東縣竹田鄉竹田村自強路66－3號,屏東縣竹田鄉竹田村15鄰自強路66之3號,22.585648,120.545108,
5943140060,富田藥局,08-7711858,屏東縣竹田鄉中正路133－1號,屏東縣竹田鄉竹田村1鄰中正路133之1號,22.585164,120.544241,
5943151027,安泰藥局新埤店,08-7973793,屏東縣新埤鄉新華路163號,屏東縣新埤鄉新埤村10鄰新華路163號,22.470062,120.551346,
5943151054,永聖藥局,08-7972379,屏東縣新埤鄉中正路77號,屏東縣新埤鄉新埤村10鄰中正路77號,22.470035,120.550802,晚上營業到19:00止
5943160017,仁慧藥局,08-8780472,屏東縣枋寮鄉中山路181號,屏東縣枋寮鄉安樂村14鄰中山路181號,22.365242,120.59562,
5943160026,吉村藥局,08-8781593,屏東縣枋寮鄉安樂村中山路85號,屏東縣枋寮鄉安樂村9鄰中山路85號,22.362625,120.598773,上午8;00---晚上10;00
5943160035,隆山藥局,08-8785700,屏東縣枋寮鄉安樂村中山路115－2號,屏東縣枋寮鄉安樂村9鄰中山路115之2號,22.363421,120.597768,
5943161078,水底寮健人藥師藥局,08-8716828,屏東縣枋寮鄉中華路265號,屏東縣枋寮鄉地利村19鄰中華路265號,22.387415,120.597375,
5943161121,永明藥局,08-8781481,屏東縣枋寮鄉安樂村中山路119－1號,屏東縣枋寮鄉安樂村9鄰中山路119之1號,22.363514,120.597647,
5943161130,新鴻藥局,08-8783321,屏東縣枋寮鄉中山路311號,屏東縣枋寮鄉新龍村1鄰中山路311號,22.370515,120.59228,
5943170059,吉利藥局,08-8681290,屏東縣新園鄉仙吉村仙吉路137號,屏東縣新園鄉仙吉村5鄰仙吉路137號,22.545678,120.462296,
5943170077,健安藥局,08-8322649,屏東縣新園鄉中洲村南興路170號,屏東縣新園鄉中洲村13鄰南興路170號,22.487199,120.458572,全年無休
5943170095,長安中西藥局,08-8336986,屏東縣新園鄉中洲村南興路194號,屏東縣新園鄉中洲村15鄰南興路194號,22.487759,120.458624,
5943171163,郁達藥局,08-8681258,屏東縣新園鄉仙吉村仙吉路二十七之二號,屏東縣新園鄉仙吉村14鄰仙吉路15之1號,22.539603,120.459484,
5943171181,大眾藥師藥局〈新園店〉,08-8338386,屏東縣新園鄉烏龍村南興路300之1號,屏東縣新園鄉烏龍村11鄰南興路300之1號,22.491428,120.4593,
5943181070,佳恩藥局,08-8635257,屏東縣崁頂鄉興農路48號,屏東縣崁頂鄉崁頂村14鄰興農路48號,22.5132,120.510234,
5943190033,陽昇藥局,08-8751347,屏東縣林邊鄉林邊村忠孝路31－2號,屏東縣林邊鄉林邊村4鄰忠孝路31之2號,22.433558,120.517982,
5943190042,永清堂藥局,08-8755138,屏東縣林邊鄉永樂村榮農路5巷7－3號,屏東縣林邊鄉永樂村4鄰榮農路5巷5之1號,22.438496,120.516806,
5943190051,明興藥局,08-8752239,屏東縣林邊鄉中林路55號,屏東縣林邊鄉中林村10鄰中林路55號,22.433428,120.516663,星期日不一定請電洽
5943190088,壽泰健康藥局,08-8752366,屏東縣林邊鄉仁和村中山路191號,屏東縣林邊鄉仁和村4鄰中山路191號,22.433278,120.516359,
5943191101,和成健康藥局,08-8752028,屏東縣林邊鄉中林路一二三號,屏東縣林邊鄉中林村1鄰中林路123號,22.434655,120.517889,
5943200016,萬隆發藥局,08-8642176,屏東縣南州鄉仁里村三民路39號,屏東縣南州鄉仁里村9鄰三民路39號,22.489977,120.509856,
5943200052,源明藥局,08-8642276,屏東縣南州鄉三民路148號,屏東縣南州鄉溪洲村12鄰三民路148號,22.489722,120.506554,
5943201095,南州健人藥師藥局,08-8646828,屏東縣南州鄉三民路149號,屏東縣南州鄉溪南村5鄰三民路149號,22.489846,120.506836,
5943210021,耀勝藥局,08-8663296,屏東縣佳冬鄉羌園村羌光路3－2號,屏東縣佳冬鄉羌園村11鄰羌光路1之58號,22.429152,120.526828,
5943210076,德馨藥局,08-8661492,屏東縣佳冬鄉石光村中山路185之3號,屏東縣佳冬鄉石光村17鄰中山路185之3號,22.434673,120.562655,
5943221051,明德藥局,08-8611278,屏東縣琉球鄉本福村中山路151號,屏東縣琉球鄉本福村4鄰中山路151號,22.352029,120.381813,
5943221131,美美藥局,08-8612191,屏東縣琉球鄉中山路75之3號,屏東縣琉球鄉本福村19鄰中山路75之3號,22.349676,120.379448,
5943231048,車城藥局,08-8825329,屏東縣車城鄉福興村中山路42號,屏東縣車城鄉福興村7鄰中山路42號,22.073418,120.713922,
5943251068,莊淳溢藥局,08-8771836,屏東縣枋山鄉善餘村德隆路35-1號,屏東縣枋山鄉善餘村5鄰德隆35之1號,22.191437,120.691528,
5943310553,康健藥局,08-8782098,屏東縣春日鄉春日村春日路18-1號,屏東縣春日鄉春日村1鄰春日路18之1號,22.369848,120.623532,
5944010025,大智藥局,06-9262151,澎湖縣馬公市陽明里大智街26號,澎湖縣馬公市陽明里28鄰大智街26號,23.571159,119.570898,
5944010043,新見安藥局,06-9277346,澎湖縣馬公市光明里光復路95號,澎湖縣馬公市光明里1鄰光復路95號,23.57152,119.570263,
5944010061,敏松藥局,06-9273241,澎湖縣馬公市民生路25－9號,澎湖縣馬公市長安里17鄰民生路25號之9,23.567521,119.566223,
5944010070,合珍藥局,06-9953082,為澎湖縣馬公市鎖港里387－1號,澎湖縣馬公市鎖港里387之1號,23.5290446,119.6008208,中午12:00-14:00休息
5944010089,宏安藥局,06-9273048,澎湖縣馬公市中華路54號,澎湖縣馬公市光復里9鄰中華路54號之2,23.569737,119.570783,
5944011326,益立康藥局,06-9271017,澎湖縣馬公市中華路293號,澎湖縣馬公市朝陽里22鄰中華路293號,23.572121,119.577931,
5944011335,振發藥局,06-9274529,澎湖縣馬公市中華路197號,澎湖縣馬公市陽明里13鄰中華路197號,23.571973,119.574889,
5944011353,信成藥局,06-9276137,澎湖縣馬公市中華路82－2號,澎湖縣馬公市陽明里5鄰中華路82之2號,23.570883,119.572551,
5944011371,永安藥局,06-9265317,澎湖縣馬公市陽明路112號,澎湖縣馬公市朝陽里1鄰陽明路112號,23.573165,119.57307,
5944011406,陽明金福藥局,06-9260855,澎湖縣馬公市陽明路50號,澎湖縣馬公市朝陽里6鄰陽明路50號,23.572924,119.574667,
5944011424,宏淇藥局,06-9260782,澎湖縣馬公市大勇街50號,澎湖縣馬公市陽明里23鄰大勇街50號,23.572247,119.571632,
5944011433,東文藥局,06-9221433,澎湖縣馬公市東文里文山路66號,澎湖縣馬公市東文里6鄰文山路66號,23.56228,119.584598,
5944011442,澎躍藥局,06-9277343,澎湖縣馬公市朝陽里文昌街50－5號6樓,澎湖縣馬公市朝陽里34鄰文昌街50號之5,23.575404,119.579325,
5944020558,全民藥局,06-9920403,澎湖縣湖西鄉湖西村150－3號,澎湖縣湖西鄉湖西村8鄰湖西150號之3,23.584003,119.660865,中午12:00-13:30休息
5944040014,金福藥局,06-9984048,澎湖縣西嶼鄉池東村43之2號,澎湖縣西嶼鄉池東村3鄰小池角43之2號,23.601222,119.509385,
5945010038,德生藥局,03-8322676,花蓮縣花蓮市中山路329號,花蓮縣花蓮市國威里6鄰中山路329號,23.980232,121.606661,上午9:00至下午9:00
5945010047,邱藥局,03-8324573,花蓮縣花蓮市忠孝街48號,花蓮縣花蓮市主義里2鄰忠孝街48號,23.973934,121.60661,
5945010056,健安藥局,03-8323031,花蓮縣花蓮市中山路537號,花蓮縣花蓮市國魂里3鄰中山路537號,23.986266,121.601917,例假日休
5945010118,永昇藥局,03-8225887,花蓮縣花蓮市化道路212之1號,花蓮縣花蓮市民享里2鄰化道路212之1號,24.002013,121.62027,服務時段：上午8時-晚上9時
5945010136,保康藥局,03-8579760,花蓮縣花蓮市建國路2段340號,花蓮縣花蓮市國興里3鄰建國路二段340號,23.992603,121.576509,服務時段：上午8時-晚上10時
5945010154,郭藥局,03-8230761,花蓮縣花蓮市中美路95號之3,花蓮縣花蓮市民勤里15鄰中美路95之3號,23.990268,121.624669,服務時段：上午9-11、下午2:30-4:30、晚上7-8:30
5945010252,吉康藥局,03-8331208,花蓮縣花蓮市中正路360號,花蓮縣花蓮市主學里10鄰中正路360號,23.97415,121.602919,
5945010289,易生藥局,03-8322927,花蓮縣花蓮市中正路443號,花蓮縣花蓮市主信里11鄰中正路443號,23.975465,121.604473,
5945011311,祥悅藥局,03-8323808,花蓮縣花蓮市和平路549號,花蓮縣花蓮市國風里5鄰和平路549號,23.977609,121.600454,服務時段：上午9-12時、下午4:30-6:30
5945011366,康復藥局,03-8323658,花蓮縣花蓮市中和街201號,花蓮縣花蓮市主力里21鄰中和街201號,23.974329,121.598307,
5945011428,博愛藥局,03-8323335,花蓮縣花蓮市南京街276號,花蓮縣花蓮市主義里2鄰南京街276號,23.974837,121.606872,服務時段：上午8:30-12、下午3-6、晚上4:30-9時
5945011526,奧爾思藥局,03-8325573,花蓮縣花蓮市博愛街215號,花蓮縣花蓮市國治里19鄰博愛街215號,23.978229,121.605598,
5945011759,康馨藥局,03-8325988,花蓮縣花蓮市鎮國街13號,花蓮縣花蓮市主力里10鄰鎮國街13號,23.975919,121.601304,
5945011795,晉嘉藥局,03-8347329,花蓮縣花蓮市明禮路71之8號,花蓮縣花蓮市國光里5鄰明禮路71之8號,23.982406,121.608226,
5945012069,華康藥局,03-8328366,花蓮縣花蓮市建國路196號,花蓮縣花蓮市國魂里1鄰建國路196號,23.984092,121.600965,
5945012087,信康藥局,03-8320358,花蓮縣花蓮市中華路295號,花蓮縣花蓮市主力里4鄰中華路295號,23.974993,121.599567,"週一至週六11:00-22:00,週日11:00-21:00"
5945012096,林森藥局,03-8336321,花蓮縣花蓮市林森路309之1號B1,花蓮縣花蓮市國華里21鄰林森路309之1號,23.980158,121.603291,營業時間上午8:00-11:00.下午2:00-4:00.晚上7:00-8:50
5945012112,金英寶藥局,03-8569596,花蓮縣花蓮市國富十街98號1樓,花蓮縣花蓮市國富里45鄰國富十街98號,23.991075,121.596837,
5945012185,惠生藥局,03-8336836,花蓮縣花蓮市新港街49號,花蓮縣花蓮市國治里15鄰新港街49號,23.978659,121.606964,
5945012210,維格藥局,03-8562335,花蓮縣花蓮市富國路48號,花蓮縣花蓮市國富里18鄰富國路48號,23.990966,121.595733,
5945012229,富康大藥局,03-8227396,花蓮縣花蓮市中美路73－2號一樓,花蓮縣花蓮市民勤里17鄰中美路73之2號,23.988773,121.623359,"週一至週六8:30-22:00,週日11:00-21:00"
5945012247,和信藥局,03-8330916,花蓮市中福路133號,花蓮縣花蓮市中福路131號,23.9720494,121.6019273,
5945012256,惠好藥局,03-8338911,花蓮市國聯四路77號,花蓮縣花蓮市國聯四路77號,23.9922187,121.6061693,上午900-1200   下午300-730
5945012318,祥康藥局,03-8230595,花蓮縣花蓮市中美路87－2號,花蓮縣花蓮市民勤里15鄰中美路87之2號,23.989743,121.624245,
5945012434,博文藥局,03-8345657,花蓮縣花蓮市光復街22號,花蓮縣花蓮市主商里2鄰光復街22號,23.97541,121.608809,1/1上午看診下午休診
5945012498,安安藥局,03-8334514,花蓮縣花蓮市中山路142－8號,花蓮縣花蓮市民生里20鄰中山路142之8號,23.976602,121.609831,
5945012541,新希望藥局,03-8574450,花蓮縣花蓮市富國路10－3號,花蓮縣花蓮市國富里44鄰富國路10之3號,23.991571,121.596685,上午9~12點  下午2~9點
5945012630,三光藥局,03-8333605,花蓮縣花蓮市中華路251－3號1樓,花蓮縣花蓮市主力里2鄰中華路251之3號,23.975178,121.601096,
5945012649,活泉藥局,03-8316633,花蓮縣花蓮市中正路176號,花蓮縣花蓮市主安里10鄰中正路176號,23.971071,121.598214,
5945012658,花蓮丁丁藥局,03-8360312,花蓮縣花蓮市中山路553號,花蓮縣花蓮市國聯里4鄰中山路553號,23.987536,121.60089,
5945012685,慈田藥局,03-8316889,花蓮縣花蓮市中華路188號,花蓮縣花蓮市主工里10鄰中華路188號,23.975586,121.602599,
5945012701,人仁藥局,03-8332267,花蓮縣花蓮市博愛街184－1號,花蓮縣花蓮市國威里34鄰博愛街184之1號,23.980137,121.604326,"上午:8:30-12:00 ,下午休息"
5945012738,安邦健康藥局,03-8341177,花蓮縣花蓮市中美路63－3號,花蓮縣花蓮市民勤里4鄰中美路63之3號,23.98653,121.621508,
5945012783,益康大藥局,03-8564099,花蓮縣花蓮市國富里富國路146號1樓,花蓮縣花蓮市國富里21鄰富國路146號,23.989516,121.593862,"週一至週六9:00-22:00,週日11:00-21:00"
5945012809,千登健保藥局,03-8571970,花蓮縣花蓮市中央路三段653號,花蓮縣花蓮市國慶里12鄰中央路三段653號,23.991075,121.590082,
5945012836,全心藥局,03-8223488,花蓮縣花蓮市永興路1號,花蓮縣花蓮市民立里1鄰永興路1號,23.991122,121.626343,
5945012863,承祐藥局,03-8338261,花蓮縣花蓮市建國路266號,花蓮縣花蓮市國魂里20鄰建國路266號,23.984385,121.599405,
